16/12/2020 10:00,97.3,6.11,21.1,48.701
16/12/2020 11:00,104.8,5.74,21.7,54.815
16/12/2020 12:00,113.1,6.25,22.1,69.658
16/12/2020 13:00,103.8,6.27,21.8,68.327
16/12/2020 14:00,98,5.78,21.9,59.748
16/12/2020 15:00,93,5.47,22,50.969
16/12/2020 16:00,89,5.84,24.3,44.822
16/12/2020 17:00,94.3,5.17,24.9,39.468
16/12/2020 18:00,94.8,5.57,25.4,39.461
16/12/2020 19:00,94.8,5.53,25.6,35.347
16/12/2020 20:00,94.4,5.5,25.6,32.467
16/12/2020 21:00,11.8,3.93,23.2,15.878
16/12/2020 22:00,3.8,4.15,18.9,2.985
16/12/2020 23:00,NaN,NaN,NaN,2.134
17/12/2020 00:00,3.3,3.41,15.5,1.191
17/12/2020 01:00,3.9,3.17,15.7,0
17/12/2020 02:00,3.9,2.99,15.8,0
17/12/2020 03:00,3.4,2.86,15.9,0
17/12/2020 04:00,3.5,3.11,16.5,0.097
17/12/2020 05:00,3.7,3.07,17.1,1.279
17/12/2020 06:00,4,3.12,17.4,3.31
17/12/2020 07:00,3.7,3.53,18.2,8.888
17/12/2020 08:00,75.8,5.12,19.7,25.795
17/12/2020 09:00,89.5,6.09,20.8,44.12
17/12/2020 10:00,96.3,6.19,21.2,52.996
17/12/2020 11:00,95.3,5.18,21.6,55.181
17/12/2020 12:00,101.7,5.15,22.3,60.336
17/12/2020 13:00,100.5,5.51,22.4,68.244
17/12/2020 14:00,95.9,5.8,22.3,67.894
17/12/2020 15:00,89.7,5.25,22.6,59.651
17/12/2020 16:00,86.4,4.64,24.5,44.962
17/12/2020 17:00,89.9,4.25,25,39.034
17/12/2020 18:00,90.2,3.86,24.9,36.093
17/12/2020 19:00,89.8,3.66,24.9,33.044
17/12/2020 20:00,89.2,3.85,25,31.869
17/12/2020 21:00,11.3,3.2,22.8,16.919
17/12/2020 22:00,3.9,3.52,19.1,6.751
17/12/2020 23:00,NaN,NaN,NaN,6.928
18/12/2020 00:00,4,3.42,14,5.366
18/12/2020 01:00,3.9,3.2,13.8,4.214
18/12/2020 02:00,3.4,3.07,13.5,3.486
18/12/2020 03:00,3.5,3.29,14.2,4.16
18/12/2020 04:00,3.5,3.76,15.5,6.129
18/12/2020 05:00,3.3,4.13,16.8,8.122
18/12/2020 06:00,3.2,4.13,16.9,9.094
18/12/2020 07:00,3.6,4.22,17.6,10.259
18/12/2020 08:00,72.8,5.46,19.4,24.83
18/12/2020 09:00,87.8,6.19,20.3,43.937
18/12/2020 10:00,93,6.36,21.1,52.65
18/12/2020 11:00,102.5,6.06,21.8,61.269
18/12/2020 12:00,106.6,6.5,22,73.602
18/12/2020 13:00,100.2,6.77,22,74.606
18/12/2020 14:00,83.9,6.16,22.3,64.532
18/12/2020 15:00,80.8,6.36,22.1,53.286
18/12/2020 16:00,76.8,6.58,24.6,45.321
18/12/2020 17:00,82.3,5.75,25.1,44.003
18/12/2020 18:00,82.2,5.84,25.5,43.532
18/12/2020 19:00,83.2,5.06,24.9,39.183
18/12/2020 20:00,83.3,5.52,24.6,38.682
18/12/2020 21:00,11,4.76,22.2,20.371
18/12/2020 22:00,4,4.97,18.4,5.038
18/12/2020 23:00,NaN,NaN,NaN,2.344
19/12/2020 00:00,3.5,3.9,13.9,0.496
19/12/2020 01:00,3.8,3.72,13.6,0
19/12/2020 02:00,3.8,3.41,13.4,0
19/12/2020 03:00,3.5,3.77,14.3,0.738
19/12/2020 04:00,3.3,4.54,15.7,4.248
19/12/2020 05:00,3.8,4.94,16.9,6.368
19/12/2020 06:00,3.6,4.75,17.5,7.302
19/12/2020 07:00,4.1,4.82,17.8,10.619
19/12/2020 08:00,64.4,6.07,19.3,26.677
19/12/2020 09:00,77.6,6.79,20.3,45.08
19/12/2020 10:00,78.9,6.74,21.1,48.212
19/12/2020 11:00,84.4,6.31,21.5,54.663
19/12/2020 12:00,77.1,5.41,21.6,52.921
19/12/2020 13:00,76.8,4.74,21.6,47.228
19/12/2020 14:00,81.6,5,21.9,51.255
19/12/2020 15:00,78,5.28,22.2,52.656
19/12/2020 16:00,73.8,5.73,24.3,46.051
19/12/2020 17:00,80.1,4.96,25,42.203
19/12/2020 18:00,80.3,4.6,24.9,41.872
19/12/2020 19:00,79.4,4.67,24.9,38.45
19/12/2020 20:00,79.3,4.92,24.9,36.886
19/12/2020 21:00,10.8,4.06,22.4,19.395
19/12/2020 22:00,3.8,4.24,18.5,4.536
19/12/2020 23:00,NaN,NaN,NaN,1.841
20/12/2020 00:00,3.4,3.31,14.2,1.28
20/12/2020 01:00,3.8,3.2,13.9,0.686
20/12/2020 02:00,3.3,2.94,13.7,0.401
20/12/2020 03:00,3.3,3.29,14.4,1.832
20/12/2020 04:00,3.7,3.36,15.5,3.346
20/12/2020 05:00,3.7,4.01,16.6,5.778
20/12/2020 06:00,3.6,4.06,16.9,7.895
20/12/2020 07:00,3.3,4.39,17.5,11.283
20/12/2020 08:00,63.5,5.69,19.4,27.586
20/12/2020 09:00,75.5,6.29,20.6,44.965
20/12/2020 10:00,81.3,6.14,21,52.044
20/12/2020 11:00,92.8,5.8,21.6,64.854
20/12/2020 12:00,89.1,5.42,21.9,67.217
20/12/2020 13:00,85.6,5.41,22,67.146
20/12/2020 14:00,79.9,4.92,22,60.407
20/12/2020 15:00,77.8,5.06,22.3,58.083
20/12/2020 16:00,72.6,5.17,24.5,51.462
20/12/2020 17:00,76.1,4.16,24.9,44.878
20/12/2020 18:00,75.9,4.14,25.3,47.861
20/12/2020 19:00,76.1,3.84,25.1,43.488
20/12/2020 20:00,74.9,3.94,25,42.217
20/12/2020 21:00,9.9,3.39,22.6,25.345
20/12/2020 22:00,3.8,4.06,18.8,14.577
20/12/2020 23:00,NaN,NaN,NaN,14.668
21/12/2020 00:00,3.9,3.97,13.6,12.158
21/12/2020 01:00,3.6,3.84,13.4,9.932
21/12/2020 02:00,3.6,3.66,13.5,8.89
21/12/2020 03:00,3.4,3.48,14.4,8.799
21/12/2020 04:00,3.5,3.85,15.8,11.44
21/12/2020 05:00,3.8,4.03,16.9,13.97
21/12/2020 06:00,3.6,3.85,17.1,16.005
21/12/2020 07:00,3.9,4.02,17.6,13.518
21/12/2020 08:00,59.7,5.52,19,27.364
21/12/2020 09:00,62.8,6.22,20.1,41.318
21/12/2020 10:00,73.1,6.11,20.7,40.51
21/12/2020 11:00,84.6,5.41,20.8,41.592
21/12/2020 12:00,84.3,5.59,21.2,45.343
21/12/2020 13:00,84.7,5.69,21.4,45.483
21/12/2020 14:00,85.1,5.81,21.6,43.758
21/12/2020 15:00,83.9,6.53,22.5,43.969
21/12/2020 16:00,81.1,7.78,25,39.087
21/12/2020 17:00,86.3,5.94,24.8,36.45
21/12/2020 18:00,86.4,5.5,25.1,37.261
21/12/2020 19:00,85.7,4.88,25.2,33.962
21/12/2020 20:00,85.2,4.75,25.1,31.738
21/12/2020 21:00,10.6,3.4,22.4,14.012
21/12/2020 22:00,3.8,3.13,18.9,0.409
21/12/2020 23:00,NaN,NaN,NaN,0
22/12/2020 00:00,3.7,2.75,16.7,0
22/12/2020 01:00,3.6,2.59,16.6,0
22/12/2020 02:00,3.7,2.48,16.7,0
22/12/2020 03:00,3.7,2.53,15.8,0
22/12/2020 04:00,3.4,2.48,15.8,0
22/12/2020 05:00,3.5,2.61,16.7,0
22/12/2020 06:00,3.6,2.79,17.3,0.557
22/12/2020 07:00,3.7,3.32,17.7,10.071
22/12/2020 08:00,66.3,4.86,17.9,39.868
22/12/2020 09:00,76.1,5.31,19.1,58.056
22/12/2020 10:00,78.1,5.28,20.4,58.789
22/12/2020 11:00,84.1,5.04,20.6,62.576
22/12/2020 12:00,90.9,5.17,20.9,71.964
22/12/2020 13:00,89,5.52,20.8,78.078
22/12/2020 14:00,82.5,5.28,20.9,69.095
22/12/2020 15:00,77.5,5.35,21.6,60.314
22/12/2020 16:00,73,5.34,25.4,46.027
22/12/2020 17:00,78.3,4.43,25.9,39.189
22/12/2020 18:00,77.5,4.03,26,36.991
22/12/2020 19:00,76.6,4.28,26,34.404
22/12/2020 20:00,75.7,4.49,26,32.204
22/12/2020 21:00,10,3,23.3,17.053
22/12/2020 22:00,3.9,2.96,19.7,6.386
22/12/2020 23:00,NaN,NaN,NaN,6.405
23/12/2020 00:00,3.8,3,15.2,4.922
23/12/2020 01:00,3.7,3.11,15.8,4.483
23/12/2020 02:00,3.7,2.82,16.5,4.192
23/12/2020 03:00,3.8,2.65,16,2.895
23/12/2020 04:00,3.8,2.47,16.6,3.798
23/12/2020 05:00,3.4,2.2,17.1,2.929
23/12/2020 06:00,3.8,1.97,17.3,3.124
23/12/2020 07:00,3.6,2.75,18.4,7.441
23/12/2020 08:00,57.1,4.96,20.4,26.636
23/12/2020 09:00,67.5,5.23,21.3,48.901
23/12/2020 10:00,70.1,5.29,22.3,48.758
23/12/2020 11:00,71.1,4.66,21.9,48.666
23/12/2020 12:00,71.1,4.31,21.7,52.818
23/12/2020 13:00,73.3,4.37,21.7,55.091
23/12/2020 14:00,74.7,4.99,22.4,61.259
23/12/2020 15:00,75.3,5.53,22.9,57.431
23/12/2020 16:00,70.9,6.14,24.7,45.846
23/12/2020 17:00,79.2,4.85,25.4,38.267
23/12/2020 18:00,81.7,4.73,25.5,37.911
23/12/2020 19:00,82.2,4.88,24.8,38.199
23/12/2020 20:00,83.2,5.08,24.8,37.584
23/12/2020 21:00,10.7,3.33,23,19.134
23/12/2020 22:00,3.8,4.29,18.1,10.521
23/12/2020 23:00,NaN,NaN,NaN,9.264
24/12/2020 00:00,3.7,3.79,13.3,7.755
24/12/2020 01:00,3.3,3.45,12.9,5.838
24/12/2020 02:00,3.5,3.65,12.9,6.193
24/12/2020 03:00,3.4,3.45,13.4,6.082
24/12/2020 04:00,3.3,3.05,15,5.144
24/12/2020 05:00,3.8,4.01,16,7.345
24/12/2020 06:00,3.6,4.55,16.4,10.71
24/12/2020 07:00,3.6,4.49,17,10.801
24/12/2020 08:00,60.8,5.6,17.7,26.322
24/12/2020 09:00,70.8,5.88,18.5,48.949
24/12/2020 10:00,71.9,5.89,19.4,53.39
24/12/2020 11:00,80.7,5.61,20.3,58.254
24/12/2020 12:00,85.3,5.8,20.7,68.125
24/12/2020 13:00,84.6,5.88,20.5,74.496
24/12/2020 14:00,76.5,5,20.5,63.042
24/12/2020 15:00,73.5,5.63,20.5,58.582
24/12/2020 16:00,69.2,8.01,22.4,56.472
24/12/2020 17:00,76.2,8.4,24.3,51.852
24/12/2020 18:00,76.6,8.73,24.5,49.027
24/12/2020 19:00,76.4,8.52,24.2,45.031
24/12/2020 20:00,75.8,9.58,24.4,45.824
24/12/2020 21:00,10.3,7.36,22.4,23.301
24/12/2020 22:00,3.8,5.72,17.4,3.971
24/12/2020 23:00,NaN,NaN,NaN,0.216
25/12/2020 00:00,3.3,4.42,12.9,0
25/12/2020 01:00,3.3,4.44,12.9,0
25/12/2020 02:00,3.5,4.46,12.7,0.064
25/12/2020 03:00,3.3,4.34,13.9,1.109
25/12/2020 04:00,3.8,4.31,15.1,1.885
25/12/2020 05:00,3.9,4.4,16.3,3.016
25/12/2020 06:00,3.8,4.18,16.5,4.456
25/12/2020 07:00,3.7,4.66,17.1,9.846
25/12/2020 08:00,56.5,6.08,18,30.06
25/12/2020 09:00,71.8,6.82,18.2,54.519
25/12/2020 10:00,78.8,7.21,19.3,60.245
25/12/2020 11:00,84.7,5.81,20.3,60.872
25/12/2020 12:00,89.8,6.53,20.5,81.336
25/12/2020 13:00,84.2,6.09,20.6,76.005
25/12/2020 14:00,80.1,6.09,20.7,78.97
25/12/2020 15:00,73.3,6.49,20.9,71.758
25/12/2020 16:00,67.1,7.84,23.7,57.779
25/12/2020 17:00,72.7,7.29,25.7,50.236
25/12/2020 18:00,71.9,5.87,25.3,44.537
25/12/2020 19:00,71.8,5.76,25.1,41.526
25/12/2020 20:00,72.6,6.52,25.7,41.635
25/12/2020 21:00,10.6,4.47,23.1,21.541
25/12/2020 22:00,4.2,5.51,18,10.121
